Amoniak,BOD,COD,Cd,City_Regency,Class,Cr6,Cu,DO,F,Fecal Coliform,Fenol,H2S,Hg,Klorida,Latitude,Location,Longitude,MBAS,Minyak dan Lemak,Ni,Nitrat,Nitrit,Pb,Province,Sianida,Source,Sulfat,TDS,TSS,Temperature,Total Coliform,Total N,Total P,Warna,Year,Zn,pH
5.0545,7.51,2.23,0.004,"Sungai Krueng Pase Tengah, Desa Tanjong Mesjid, Kecamatan Samudera",3.0,0.004,0.009,197.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Pase,5.07083333333333,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,16.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.65,2.02,0.004,"Sungai Krueng Keureuto Hulu, Desa Plu Pakem, Kecamatan Tanah Luas",3.0,0.004,0.009,134.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Keureuto,4.96916666666666,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,14.4,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.58,2.63,0.004,SUNGAI KRUENG KEUREUTO,3.0,0.004,0.009,202.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Krueng Keureuto,5.02516,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,19.2,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.77,1.01,0.004,SUNGAI KRUENG PEUTO,3.0,0.004,0.009,14.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Krueng Peuto,4.97012,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,8.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.3,0.2,0.004,"Sungai Agusen Hulu, Desa Agusen, Kecamatan Blangke,",3.0,0.004,0.009,8.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Agusen,3.905,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.15,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,6.47,1.9,0.004,"Sungai Kuso Hilir, Kampung Simpang Kiri Kecamatan Tenggulun Kabupaten Aceh Tamiang Propinsi Aceh",3.0,0.004,0.009,38.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Kuso,4.10496,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,19.74,360.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,19.0
5.0545,6.78,1.9,0.004,"Sungai Kuso Tengah, Dusun Lama Pakel Kampung Selamat Kecamatan Tenggulun Kabupaten Aceh Tamiang Propinsi Aceh",3.0,0.004,0.009,32.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Kuso,4.089904,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,19.56,270.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,24.0
5.0545,6.66,1.9,0.004,"Sungai Kuso Hulu, Dusun Tualang Niat Kampung Selamat Kecamatan Tenggulun Kabupaten Aceh Tamiang Propinsi Aceh",3.0,0.004,0.009,29.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Kuso,4.072112,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,19.38,220.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,5.0
5.0545,6.3,2.0,0.004,"Sungai Tenggulun Hilir, Kampung Simpang Kiri Kecamatan Tenggulun Kab. Aceh Tamiang Propinsi Aceh",3.0,0.004,0.009,32.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Tenggulun,4.106842,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,20.14,300.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,44.0
5.0545,6.59,1.9,0.004,"Sungai Tenggulun Tengah, Dsn. Sisiro Kampung Tenggulun Kecamatan Tenggulun Kabupaten Aceh Tamiang Propinsi Aceh",3.0,0.004,0.009,28.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Tenggulun,4.08907,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,19.86,220.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,55.0
5.0545,6.88,1.9,0.004,"Sungai Tenggulun Hulu, Dusun Suka Maju Kampung Tenggulun Kecamatan Tenggulun Kabupaten Aceh Tamiang Propinsi Aceh",3.0,0.004,0.009,26.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Tenggulun,4.059632,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,19.42,180.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,272.0
5.0545,6.84,2.2,0.004,Air Sungai Pelayangan,3.0,0.004,0.009,45.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Pelayangan,2.6295,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,22.58,490.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.1,2.19,0.004,KRUENG TAMIANG Jembatan Sekerak Kec. Sekerak,3.0,0.004,0.009,29.33,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG TAMIANG,4.278361,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,13.41,2100.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,175.74
5.0545,7.7,3.76,0.004,KRUENG TAMIANG Jembatan Alur Manis Kec. Rantau,3.0,0.004,0.009,34.67,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG TAMIANG,4.363778,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,23.34,2100.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,198.05
5.0545,7.6,3.42,0.004,KRUENG TAMIANG Peukan Seureway Kec. Seureway Hilir,3.0,0.004,0.009,50.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG TAMIANG,4.3545,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,20.69,8400.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,317.3
5.0545,7.9,2.38,0.004,KRUENG TAMIANG Jembatan Kota Lintang Kec. Kuala Simpang,3.0,0.004,0.009,32.13,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG TAMIANG,4.287528,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,12.65,6300.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,185.37
5.0545,7.7,2.98,0.004,KRUENG TAMIANG Jembatan Gantung Intake PDAM Desa Kebun Tengah Kec. Kejuruan Muda,3.0,0.004,0.009,27.9,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG TAMIANG,4.263361,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,16.72,5400.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,84.56
5.0545,8.3,3.12,0.004,KRUENG TAMIANG Desa Kaloy Kec. Tamiang Hulu Hulu,3.0,0.004,0.009,21.4,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG TAMIANG,4.167,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,11.65,3500.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,25.94
5.0545,7.4,2.45,0.004,KRUENG TAMIANG Jembatan Seumadam Kec. Kejuruan Muda,3.0,0.004,0.009,36.27,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG TAMIANG,4.185694,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,16.42,940.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,139.56
5.0545,8.1,3.12,0.004,"KRUENG BAROE Titik 6 Jembatan Gantung Kuning Dusun Kuta Buloh Desa Pante Garot, Kab Pidi",3.0,0.004,0.009,35.67,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG BAROE,5.34207,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,17.88,1700.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,13.22
5.0545,7.0,2.32,0.004,"KRUENG BAROE Titik 3 Intake PDAM Keumala Dalam, Kec Keumala, Kab Pidi",3.0,0.004,0.009,19.25,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG BAROE,5.217189,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,12.4,2800.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,10.14
5.0545,7.8,2.45,0.004,KRUENG BAROE Titik 1 Blang Bubue Beungga Kec Tangse Kab. Pidi,3.0,0.004,0.009,15.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG BAROE,5.119875,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,14.87,3500.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,8.07
5.0545,7.7,3.95,0.004,KRUENG BARU Desa Meunasah Tengah Kec. Lembah Sabil Hilir Kab Aceh Barat Daya,3.0,0.004,0.009,13.6,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG BARU,3.596686,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,16.6,2100.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,14.21
5.0545,7.8,2.78,0.004,KRUENG BARU Jln. Guru Ceh Breh Desa Alu Trienggadeng Kec. Lembah Sabil Kab. Aceh Barat Daya,3.0,0.004,0.009,15.6,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG BARU,3.613908,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,15.56,2800.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,12.04
5.0545,7.6,2.03,0.004,"Panton Pawoh, Labuhan Haji Barat, South Aceh Regency, Aceh",3.0,0.004,0.009,12.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG BARU,3.61728,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,10.25,1700.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.05
5.0545,8.0,2.62,0.004,KRUENG SABEE Intake PDAM Desa Ranto Panyang Kec. Krueng Sabee Kab. Aceh Jaya,3.0,0.004,0.009,26.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG SABEE,4.627611,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,16.86,2100.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,25.13
5.0545,8.0,3.97,0.004,"KRUENG SABEE Desa Panggong Kec. Krueng sabee Hulu, Kab. Aceh Jaya",3.0,0.004,0.009,28.67,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG SABEE,4.688808,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,11.76,1200.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,12.31
5.0545,8.4,4.12,0.004,KRUENG ACEH Jembatan Simpang Surabaya Desa Suka Damai Kec. Baiturrahman Banda Aceh,3.0,0.004,0.009,38.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG ACEH,5.553721,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,14.48,1300.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,22.05
5.0545,8.5,3.75,0.004,KRUENG ACEH Desa Peunaloy Kec. Seulimum Kab. Aceh Besar Hulu,3.0,0.004,0.009,19.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KRUENG ACEH,5.352333,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.0013,19.04,4300.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,8.73
5.0545,6.1,2.92,0.004,Air Sungai Singgersing,3.0,0.004,0.009,28.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Singgersing,2.77142,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,24.6,3700.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.11,2.7,0.004,Desa Pasie Pinang kecamatan Meureubo,3.0,0.004,0.009,16.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Meureubo 3,4.154277777777778,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,22.8,1400.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.01,2.58,0.004,Desa Gunong Beurghang Kecamatan Kaway XVI,3.0,0.004,0.009,14.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Meureubo 2,4.237277777777778,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,22.4,940.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.89,2.23,0.004,Desa Ketambang kecamatan Pante Ceureumen,3.0,0.004,0.009,8.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Meureubo 1,4.44241666666666,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,19.2,700.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.7,0.5,0.004,AGUSEN/ ALAS-SINGKIL,3.0,0.004,0.009,12.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,-,3.90283,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.15,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.4,0.4,0.004,PINING,3.0,0.004,0.009,9.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,-,4.05463,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.15,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.6,1.1,0.004,PINING,3.0,0.004,0.009,10.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,-,4.08405,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.15,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.4,0.6,0.004,RIKIT/ KRUENG TRIPA,3.0,0.004,0.009,10.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Tripa,4.03447,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.15,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.5,0.3,0.004,RIKIT/ KRUENG TRIPA,3.0,0.004,0.009,9.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Tripa,4.03447,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.16,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.5,0.6,0.004,Gotak Silayakh,3.0,0.004,0.009,3.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Lawe Alas,3.43686,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.05,28.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,6.9,0.2,0.004,Biakmuli Pante Raja Hilir,3.0,0.004,0.009,5.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Lawe Bulan,3.445662,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.05,29.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.0,0.7,0.004,Titi Abri Tengah,3.0,0.004,0.009,4.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Lawe Bulan,3.495657,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.05,27.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.3,0.2,0.004,Lawe Hakhum Hulu,3.0,0.004,0.009,6.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Lawe Bulan,3.543593,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.05,29.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.1,0.1,0.004,Salim Pipit Hilir,3.0,0.004,0.009,5.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Lawe Alas,3.297058,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.05,28.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.1,0.1,0.004,Ketambe Hulu,3.0,0.004,0.009,5.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Lawe Alas,3.67923,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.05,25.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.4,2.2,0.004,Air Sungai Lae Kombih,3.0,0.004,0.009,14.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Lae,2.62175,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,14.15,500.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.0,1.17,0.004,Bendungan Pucuk Krueng Gampong Naga Umbang Kec. Lhoknga,3.0,0.004,0.009,6.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Raba,5.45935,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,11.2,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.98,1.17,0.004,Jembatan Pasar Keutapang Gampong Gue Gajah (Bagian Hilir),3.0,0.004,0.009,25.4,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Daroy,5.52022,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,11.2,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.95,1.37,0.004,Hilir Bendungan Karet Lambaro,3.0,0.004,0.009,14.9,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Aceh,5.51789,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,12.8,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.94,1.17,0.004,Krueng Daroy (Bagian Hilir) Jembatan Pasar Lhoknga Kec. Lhoknga,3.0,0.004,0.009,7.3,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Raba,5.47047,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,11.2,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.91,1.56,0.004,Krueng Raba (Bagian Tengah)Jembatan Jepang Naga Umbang Kec. Lhoknga,3.0,0.004,0.009,6.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Raba,5.47161,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,14.4,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.08,0.98,0.004,Krueng Daroy (Bagian Tengah) Kawasan Pemancar TV Aceh Gp. Gue Gajah,3.0,0.004,0.009,25.6,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Daroy,5.51375,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,9.6,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.01,1.76,0.004,Jembatan Gantung (Bagian Hulu) Gampong Desa Bak Sukon Kec. Kuta Cot Glie,3.0,0.004,0.009,123.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Keumire,5.38047,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,16.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.87,1.17,0.004,Krueng Terebeh (Bagian Tengah) Jembatan Krueng Terebeh Gp. Terebeh,3.0,0.004,0.009,7.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Terebeh,5.29932,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,11.2,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.31,2.54,0.004,Krueng Buga (Bagian Hilir) Jembatan Gp. Seulimeum,3.0,0.004,0.009,8.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Buga,5.36794,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,24.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.09,0.78,0.004,Krueng Inong (Bagian Tengah) Jembatan Desa Lhieb Gp. Lhieb,3.0,0.004,0.009,16.4,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Inong,5.34723,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,8.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.02,2.74,0.004,"Jl. Meulaboh-Banda Aceh, Gampong Peuribu Kecamatan Arongan Lambalek",3.0,0.004,0.009,15.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KREUNG WOYLA,4.291968,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,21.8,1700.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.21,2.26,0.004,"Jl. Meulaboh-Woyla, Gampong Bakat Kecamatan Woyla",3.0,0.004,0.009,12.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KREUNG WOYLA,4.388788,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,19.6,1100.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.05,2.3,0.004,"Jl. Meulaboh-Tutut, Gampong Tutut Kecamatan Sungai Mas",3.0,0.004,0.009,13.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,KREUNG WOYLA,4.521575,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,22.4,2100.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.4,0.8,0.004,Ujong Blang,3.0,0.004,0.009,4.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Loskala,5.207005,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.15,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.3,0.9,0.004,"Sungai Los kala, Ujong Blang",3.0,0.004,0.009,6.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Los kala,5.206,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.15,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,6.5,1.9,0.004,"Sungai Alue Raya, Meunasah Mesjid",3.0,0.004,0.009,10.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Alue Raya,5.117944,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,8.06,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,6.3,1.5,0.004,"Alue Raya 1, Meunasah Mesjid",3.0,0.004,0.009,13.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Alue Raya,5.117944,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.15,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,6.5,1.6,0.004,"Ujong Pacu 2, Muara Satu",3.0,0.004,0.009,37.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Ujong Pacu,5.198373,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.15,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.6,1.8,0.004,"Ujong Pacu 1, Cot Trieng Kecamatan Muara Satu",3.0,0.004,0.009,59.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Ujong Pacu,5.188425,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,8.06,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.1,2.0,0.004,"Krueng Cunda, Mon Geudong",3.0,0.004,0.009,4.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Cunda,5.22018,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,8.06,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.2,0.7,0.004,"Muara Sungai Krueng Cunda, Pusong",3.0,0.004,0.009,5.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Cunda,5.171,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.15,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,6.9,0.6,0.004,"Luar Waduk 2, Cunda Muara Dua",3.0,0.004,0.009,3.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Krueng Cunda,5.165254,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,7.15,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
